Timestamp,X,Y,Action
1739071395.857781,436.80859375,168.0859375
1739071395.858233,436.80859375,167.71484375
1739071395.8582652,436.02734375,165.7421875
1739071395.858287,432.07421875,159.97265625
1739071395.858308,427.1796875,153.40234375
1739071395.858329,421.4765625,147.5234375
1739071395.858349,415.234375,140.30078125
1739071395.858376,410.265625,133.9296875
1739071395.858397,406.8671875,129.9296875
1739071395.858418,403.65625,125.33984375
1739071395.858439,401.1015625,121.78125
1739071395.858464,399.3828125,119.59375
1739071395.8584871,397.94921875,117.60546875
1739071395.8585138,396.9609375,116.0234375
1739071395.8585348,395.984375,114.67578125
1739071395.8585641,395.1796875,113.87109375
1739071395.8585842,394.26953125,112.92578125
1739071395.8586051,393.71484375,112.09375
1739071395.858625,392.94921875,111.125
1739071395.8586571,392.2421875,110.203125
1739071395.858677,391.84765625,109.5859375
1739071395.858698,391.17578125,108.671875
1739071395.858718,390.89453125,108.1796875
1739071395.858738,390.23828125,107.1796875
1739071395.8587708,389.921875,106.32421875
1739071395.8587918,389.3125,105.3828125
1739071395.8588119,389.19140625,105.0078125
1739071395.858825,389.19140625,104.6484375
1739071395.8588538,389.19140625,104.4296875
1739071395.858874,389.19140625,104.27734375
1739071395.8589299,389.19140625,104.30859375
1739071395.858953,389.29296875,105.2109375
1739071395.858976,390.0,106.2734375
1739071395.858996,390.76171875,107.2421875
1739071395.859016,391.7890625,108.26953125
1739071395.8590488,392.82421875,109.50390625
1739071395.859075,393.76953125,110.58203125
1739071395.859095,394.5859375,111.19921875
1739071395.859116,395.11328125,111.68359375
1739071395.859137,395.6640625,112.234375
1739071395.859164,396.15625,112.48046875
1739071395.859188,396.765625,112.78515625
1739071395.859216,397.1796875,112.97265625
1739071395.8592799,397.34375,112.97265625
1739071395.859334,397.609375,112.97265625
1739071395.8593879,397.8828125,112.97265625
1739071395.859442,398.15234375,112.97265625
1739071395.871247,398.42578125,112.97265625
1739071395.888222,398.44140625,112.97265625
1739071395.9027462,398.44140625,112.97265625,Click
