Timestamp,X,Y,Action
1739071416.221798,786.4609375,649.46484375
1739071416.2381802,791.6328125,641.21875
1739071416.254868,809.5546875,616.7109375
1739071416.271605,839.1640625,579.3828125
1739071416.2880378,934.23046875,461.140625
1739071416.304606,1046.57421875,332.9921875
1739071416.321311,1187.16015625,173.7109375
1739071416.338163,1277.50390625,74.87109375
1739071416.3552089,1372.99609375,0.0
1739071416.371522,1434.76953125,0.0
1739071416.387923,1469.140625,0.0
1739071416.404496,1480.55078125,0.0
1739071416.421074,1487.6484375,0.0
1739071416.437849,1494.5703125,0.0
1739071416.454868,1494.90234375,0.0
1739071416.47147,1495.00390625,0.0
1739071416.488032,1495.6484375,0.0
1739071416.5048141,1498.40625,0.0
1739071416.521492,1503.99609375,0.0
1739071416.537863,1508.55078125,0.0
1739071416.5548449,1513.58984375,0.0
1739071416.571483,1516.47265625,0.0
1739071416.5880268,1518.76953125,0.0
1739071416.6046789,1518.859375,0.0
1739071416.621355,1519.0,0.0
1739071416.654906,1518.75390625,0.0
1739071416.6714098,1517.609375,0.0
1739071416.688082,1515.3828125,0.2734375
1739071416.704782,1510.73046875,1.578125
1739071416.7214668,1504.09765625,2.70703125
1739071416.7381198,1496.125,4.27734375
1739071416.75507,1492.125,4.97265625
1739071416.771449,1485.828125,5.97265625
1739071416.788092,1482.21875,6.55078125
1739071416.804786,1479.27734375,7.0546875
1739071416.8214242,1476.2890625,7.5859375
1739071416.838161,1475.23046875,7.71484375
1739071416.8548238,1471.6484375,8.2578125
1739071416.871438,1469.6171875,8.296875
1739071416.887983,1467.48046875,8.296875
1739071416.904544,1465.66796875,8.296875
1739071416.9212039,1462.22265625,8.296875
1739071416.938126,1458.7578125,8.296875
1739071416.9547598,1454.953125,8.296875
1739071416.9714088,1451.3203125,8.296875
1739071416.988787,1450.03515625,8.296875
1739071417.004728,1447.87109375,8.296875
1739071417.021492,1443.42578125,8.296875
1739071417.0382311,1442.4296875,8.296875
1739071417.054865,1442.14453125,8.296875
1739071417.071402,1441.7109375,8.296875
1739071417.217624,1441.7109375,8.296875,Click
