Timestamp,X,Y,Action
1739071390.804588,255.81640625,105.99609375
1739071390.821279,220.01171875,76.171875
1739071390.837982,209.61328125,64.9765625
1739071390.8546932,196.203125,49.5859375
1739071390.871393,191.3671875,43.671875
1739071390.88877,186.71484375,37.265625
1739071390.9048781,183.37109375,32.875
1739071390.921328,180.5859375,29.30859375
1739071390.938216,179.3359375,27.796875
1739071390.954848,178.05078125,26.30078125
1739071390.971431,175.9375,24.4609375
1739071390.988204,171.91015625,20.9375
1739071391.004778,168.9453125,18.86328125
1739071391.0214632,162.828125,14.984375
1739071391.038174,159.953125,13.1875
1739071391.054882,158.01171875,12.11328125
1739071391.0714529,157.58203125,11.93359375
1739071391.087923,157.56640625,11.92578125
1739071391.104697,157.56640625,12.1015625
1739071391.121449,157.56640625,13.5
1739071391.138148,158.015625,15.38671875
1739071391.154871,159.1484375,17.515625
1739071391.171395,161.3671875,20.9140625
1739071391.1882539,164.4375,26.17578125
1739071391.204793,167.0546875,32.43359375
1739071391.2214952,168.671875,36.83203125
1739071391.238047,170.5234375,42.38671875
1739071391.2549398,171.59765625,46.08203125
1739071391.271169,172.11328125,48.03515625
1739071391.289022,172.640625,49.89453125
1739071391.3047411,173.078125,51.296875
1739071391.3214521,173.69140625,52.6796875
1739071391.338101,174.0859375,53.8671875
1739071391.354859,174.6640625,55.1796875
1739071391.371423,175.01953125,56.40234375
1739071391.3879218,175.34375,57.6875
1739071391.404659,175.5859375,58.42578125
1739071391.421281,175.88671875,59.33203125
1739071391.4380841,176.21875,60.45703125
1739071391.454824,176.421875,61.83203125
1739071391.471435,176.421875,63.10546875
1739071391.488121,176.421875,63.98828125
1739071391.5047522,176.421875,64.90234375
1739071391.5214221,176.421875,65.796875
1739071391.5379279,176.421875,66.23046875
1739071391.554842,176.421875,66.44140625
1739071391.571413,176.421875,67.03125
1739071391.588059,176.421875,67.34375
1739071391.604705,176.421875,68.01171875
1739071391.621433,176.30859375,68.37890625
1739071391.637994,176.0546875,68.62890625
1739071391.654711,175.7265625,69.2109375
1739071391.6713622,175.671875,69.38671875
1739071391.6878982,175.0,69.7265625
1739071391.7046862,174.953125,69.76953125
1739071391.721317,174.765625,69.953125
1739071391.738007,174.50390625,70.12890625
1739071391.7547772,174.39453125,70.12890625
1739071391.771935,174.21484375,70.546875
1739071391.7887008,174.109375,70.6484375
1739071391.7927759,174.109375,70.6484375,Click
