Timestamp,X,Y,Action
1739071418.324233,1441.4375,10.29296875
1739071418.324259,1439.26171875,17.48828125
1739071418.3242738,1432.75,32.82421875
1739071418.324287,1422.125,56.80078125
1739071418.324296,1417.91796875,66.5078125
1739071418.324314,1375.265625,144.54296875
1739071418.324327,1345.8671875,194.63671875
1739071418.3243442,1315.55078125,245.28515625
1739071418.324353,1303.6796875,266.64453125
1739071418.32437,1278.33203125,313.234375
1739071418.324384,1266.01953125,337.16796875
1739071418.324397,1257.9609375,352.0234375
1739071418.324411,1248.82421875,368.875
1739071418.3244202,1246.3515625,373.60546875
1739071418.324438,1234.02734375,395.03125
1739071418.324451,1225.890625,407.8046875
1739071418.324469,1216.02734375,420.38671875
1739071418.324482,1203.96875,434.33203125
1739071418.324495,1191.87890625,446.265625
1739071418.324508,1177.90234375,458.83203125
1739071418.324521,1163.6328125,469.59375
1739071418.324534,1151.0078125,477.58984375
1739071418.324543,1146.640625,480.20703125
1739071418.32456,1132.7109375,487.63671875
1739071418.324574,1129.26171875,489.05078125
1739071418.3245928,1123.484375,491.90625
1739071418.3246021,1121.30078125,492.6328125
1739071418.32462,1119.16796875,493.21484375
1739071418.3246322,1118.18359375,493.43359375
1739071418.324645,1117.828125,493.56640625
1739071418.32466,1117.6796875,493.59765625
1739071418.324668,1117.59765625,493.59765625
1739071419.5244339,1117.59765625,493.59765625,Click
